"label","location_id","feature_set_name"
"RA-5",274,"zoning"
"R-1-11000",275,"zoning"
"R-1-15000",275,"zoning"
"R-1-20000",275,"zoning"
"C-2",276,"zoning"
"C-3",276,"zoning"
"CS",276,"zoning"
"CSD-11400 LPP",276,"zoning"
"CSD-136C",276,"zoning"
"CSD-DD",276,"zoning"
"CSD-DP",276,"zoning"
"CSD-DPMU",276,"zoning"
"CSD-DRC",276,"zoning"
"CSD-HIGHLINE",276,"zoning"
"CSD-IOP",276,"zoning"
"CSD-KMAC",276,"zoning"
"CSD-LP",276,"zoning"
"CSD-LPA",276,"zoning"
"CSD-SWF",276,"zoning"
"CSD-WMBD",276,"zoning"
"DC",276,"zoning"
"IC",276,"zoning"
"M1",276,"zoning"
"M2",276,"zoning"
"MARF",276,"zoning"
"MPC- Edelweiss",276,"zoning"
"OR",276,"zoning"
"OS",276,"zoning"
"PF",276,"zoning"
"PI",276,"zoning"
"RM",276,"zoning"
"RR-22",276,"zoning"
"RR-43",276,"zoning"
"RSD-1- Foxgate Farms",276,"zoning"
"RSD-2- Corner Canyon Vista",276,"zoning"
"RSD-3- South Fork Estates",276,"zoning"
"RSD-4- Valle di Villa",276,"zoning"
"RSD-5- Bellevue",276,"zoning"
"South Mountain Agreement",276,"zoning"
"TC",276,"zoning"
"TSD",276,"zoning"
"A",277,"zoning"
"C",277,"zoning"
"P/OS",277,"zoning"
"R",277,"zoning"
"CE-3",278,"zoning"
"R-1-12000",278,"zoning"
"R-1-15000",278,"zoning"
"R-1-20000",278,"zoning"
"RL-1-20000",278,"zoning"
"U/W",278,"zoning"
"A-1",280,"zoning"
"C-1",280,"zoning"
"H-1",280,"zoning"
"L-1",280,"zoning"
"R-1",280,"zoning"
"Agriculture",281,"zoning"
"Civic",281,"zoning"
"Commercial Retail",281,"zoning"
"Commerical C1",281,"zoning"
"Conditional Use R1-40",281,"zoning"
"CR",281,"zoning"
"Flex-Use",281,"zoning"
"Mixed Use Residential",281,"zoning"
"Non-Conforming R1-20",281,"zoning"
"Open Space",281,"zoning"
"PD-1",281,"zoning"
"Professional Office",281,"zoning"
"Public Utility",281,"zoning"
"R1-20",281,"zoning"
"R1-30",281,"zoning"
"R1-40",281,"zoning"
"Residential",281,"zoning"
"Residential Professional",281,"zoning"
"Town Center Overlay",281,"zoning"
"Utah County",281,"zoning"
"A-1",282,"zoning"
"A-5",282,"zoning"
"BP",282,"zoning"
"C",282,"zoning"
"C-H",282,"zoning"
"C-I",282,"zoning"
"CR",282,"zoning"
"HC",282,"zoning"
"H/I",282,"zoning"
"LI",282,"zoning"
"MU",282,"zoning"
"NC",282,"zoning"
"PC",282,"zoning"
"PF",282,"zoning"
"R-1-10",282,"zoning"
"R-1-12",282,"zoning"
"R-1-15",282,"zoning"
"R-1-22",282,"zoning"
"R-1-8",282,"zoning"
"R-1-Flex",282,"zoning"
"R-2",282,"zoning"
"R-2.5",282,"zoning"
"R-3",282,"zoning"
"RA-1",282,"zoning"
"RC",282,"zoning"
"TH-5",282,"zoning"
"T-M",282,"zoning"
"TOD",282,"zoning"
"AFPD",283,"zoning"
"CF",283,"zoning"
"CG",283,"zoning"
"CG-A",283,"zoning"
"CG-A8",283,"zoning"
"CG-S",283,"zoning"
"HI",283,"zoning"
"LI",283,"zoning"
"LVC",283,"zoning"
"MC",283,"zoning"
"PC-1",283,"zoning"
"PC-2",283,"zoning"
"PF",283,"zoning"
"R1-12",283,"zoning"
"R1-20",283,"zoning"
"R3",283,"zoning"
"RB",283,"zoning"
"RC",283,"zoning"
"RMU-E",283,"zoning"
"RMU-W",283,"zoning"
"A-2",284,"zoning"
"CC-1",284,"zoning"
"CE-1",284,"zoning"
"GC-1",284,"zoning"
"I&M-1",284,"zoning"
"NC-1",284,"zoning"
"OS-P",284,"zoning"
"PD",284,"zoning"
"PRC",284,"zoning"
"PRD",284,"zoning"
"R-1-B",284,"zoning"
"R-2",284,"zoning"
"R-2-B",284,"zoning"
"RA-1",284,"zoning"
"RA-1-C",284,"zoning"
"RA-2",284,"zoning"
"SDP",284,"zoning"
"AgO",285,"zoning"
"ASH",285,"zoning"
"BP",285,"zoning"
"C1",285,"zoning"
"C2",285,"zoning"
"C3",285,"zoning"
"CM",285,"zoning"
"HO",285,"zoning"
"HR",285,"zoning"
"HS",285,"zoning"
"IO",285,"zoning"
"M1",285,"zoning"
"M2",285,"zoning"
"OS5",285,"zoning"
"PD",285,"zoning"
"PF",285,"zoning"
"PO",285,"zoning"
"PRD",285,"zoning"
"R12",285,"zoning"
"R20",285,"zoning"
"R5",285,"zoning"
"R6",285,"zoning"
"R6.5",285,"zoning"
"R7.5",285,"zoning"
"R8",285,"zoning"
"SH",285,"zoning"
"UX",285,"zoning"
"A-5-H",286,"zoning"
"BPD",286,"zoning"
"CC-1",286,"zoning"
"GC-1",286,"zoning"
"I-1",286,"zoning"
"I-2",286,"zoning"
"MH-1",286,"zoning"
"MH-2",286,"zoning"
"NC-1",286,"zoning"
"P-C",286,"zoning"
"PO-1",286,"zoning"
"PRZ",286,"zoning"
"R-1-10",286,"zoning"
"R-1-12",286,"zoning"
"R-1-15",286,"zoning"
"R-1-20",286,"zoning"
"R-1-7.5",286,"zoning"
"R-1-9",286,"zoning"
"R-1-A",286,"zoning"
"R-2-7.5",286,"zoning"
"RMF",286,"zoning"
"RMF-10",286,"zoning"
"RMF 15",286,"zoning"
"RMF 20",286,"zoning"
"S-1",286,"zoning"
"Specific Plan",286,"zoning"
"C",287,"zoning"
"C-S1",287,"zoning"
"C-S2",287,"zoning"
"I",287,"zoning"
"MH",287,"zoning"
"MU",287,"zoning"
"PD",287,"zoning"
"R-1-10",287,"zoning"
"R-1-12",287,"zoning"
"R-1-15",287,"zoning"
"R-1-20",287,"zoning"
"R-1-7",287,"zoning"
"R-1-8",287,"zoning"
"R-1-9",287,"zoning"
"A",288,"zoning"
"A11",288,"zoning"
"A110",288,"zoning"
"A11AT",288,"zoning"
"A120",288,"zoning"
"A140",288,"zoning"
"A15",288,"zoning"
"AI",288,"zoning"
"CA",288,"zoning"
"CG",288,"zoning"
"CM",288,"zoning"
"CR",288,"zoning"
"DT1",288,"zoning"
"DT2",288,"zoning"
"FC1",288,"zoning"
"FC2",288,"zoning"
"FC3",288,"zoning"
"FI",288,"zoning"
"GW",288,"zoning"
"HCF",288,"zoning"
"HDR",288,"zoning"
"ITOD",288,"zoning"
"LDR",288,"zoning"
"M1",288,"zoning"
"M2",288,"zoning"
"MDR",288,"zoning"
"MP",288,"zoning"
"MU",288,"zoning"
"OSPR",288,"zoning"
"PF",288,"zoning"
"PIC",288,"zoning"
"PO",288,"zoning"
"PRO-A10",288,"zoning"
"PRO-A11",288,"zoning"
"PRO-A12",288,"zoning"
"PRO-A16",288,"zoning"
"PRO-A17",288,"zoning"
"PRO-A18",288,"zoning"
"PRO-A19",288,"zoning"
"PRO-A2",288,"zoning"
"PRO-A20",288,"zoning"
"PRO-A21",288,"zoning"
"PRO-A35",288,"zoning"
"PRO-A36",288,"zoning"
"PRO-A37",288,"zoning"
"PRO-A38",288,"zoning"
"PRO-A5",288,"zoning"
"PRO-A6",288,"zoning"
"PRO-A7",288,"zoning"
"PRO-B15",288,"zoning"
"PRO-R1",288,"zoning"
"PRO-R14",288,"zoning"
"PRO-R22",288,"zoning"
"PRO-R24",288,"zoning"
"PRO-R25",288,"zoning"
"PRO-R26",288,"zoning"
"PRO-R27",288,"zoning"
"PRO-R28",288,"zoning"
"PRO-R29",288,"zoning"
"PRO-R3",288,"zoning"
"PRO-R32",288,"zoning"
"PRO-R33",288,"zoning"
"PRO-R34",288,"zoning"
"PRO-R4",288,"zoning"
"PRO-R9",288,"zoning"
"R110",288,"zoning"
"R110PD",288,"zoning"
"R120",288,"zoning"
"R120PD",288,"zoning"
"R16",288,"zoning"
"R16PD",288,"zoning"
"R17",288,"zoning"
"R18",288,"zoning"
"R18PD",288,"zoning"
"R19",288,"zoning"
"R2",288,"zoning"
"R2PD",288,"zoning"
"RA",288,"zoning"
"RAPD",288,"zoning"
"RBP",288,"zoning"
"RC",288,"zoning"
"RM",288,"zoning"
"SC1",288,"zoning"
"SC2",288,"zoning"
"SC3",288,"zoning"
"SDP1",288,"zoning"
"SDP2",288,"zoning"
"SDP3",288,"zoning"
"SDP4",288,"zoning"
"SDP5",288,"zoning"
"SDP6",288,"zoning"
"SSC",288,"zoning"
"TF",288,"zoning"
"VLDR",288,"zoning"
"WG",288,"zoning"
"A-1",289,"zoning"
"C-1",289,"zoning"
"C-2",289,"zoning"
"C-3",289,"zoning"
"I-1",289,"zoning"
"I-5",289,"zoning"
"M-P-D",289,"zoning"
"M-U",289,"zoning"
"P-F",289,"zoning"
"R-10",289,"zoning"
"R-12",289,"zoning"
"R-15",289,"zoning"
"R-30",289,"zoning"
"R-5",289,"zoning"
"R-8",289,"zoning"
"AG",290,"zoning"
"C-1",290,"zoning"
"CBD",290,"zoning"
"I-1",290,"zoning"
"MSC",290,"zoning"
"MSR",290,"zoning"
"PC",290,"zoning"
"PF",290,"zoning"
"R-10",290,"zoning"
"R-10 PUD",290,"zoning"
"R-12",290,"zoning"
"R-12 PUD",290,"zoning"
"R-15",290,"zoning"
"R-15 PUD",290,"zoning"
"R-20",290,"zoning"
"R-43",290,"zoning"
"R-8",290,"zoning"
"R-AG",290,"zoning"
"RC",290,"zoning"
"A",291,"zoning"
"BP",291,"zoning"
"CC",291,"zoning"
"HC",291,"zoning"
"I",291,"zoning"
"IC",291,"zoning"
"MF-10",291,"zoning"
"MF-14",291,"zoning"
"MF-18",291,"zoning"
"MR",291,"zoning"
"MU",291,"zoning"
"MW",291,"zoning"
"NC",291,"zoning"
"OW",291,"zoning"
"PC",291,"zoning"
"PSBL",291,"zoning"
"R1-10",291,"zoning"
"R1-9",291,"zoning"
"R3-6",291,"zoning"
"RA-5",291,"zoning"
"RC",291,"zoning"
"RR",291,"zoning"
"A-E",292,"zoning"
"B-P",292,"zoning"
"C-1",292,"zoning"
"C-2",292,"zoning"
"C-D",292,"zoning"
"C-O",292,"zoning"
"I-1",292,"zoning"
"I-2",292,"zoning"
"I-3",292,"zoning"
"P-F",292,"zoning"
"R-1-12",292,"zoning"
"R-1-15",292,"zoning"
"R-1-20",292,"zoning"
"R-1-30",292,"zoning"
"R-1-40",292,"zoning"
"R-1-6",292,"zoning"
"R-1-8",292,"zoning"
"R-1-9",292,"zoning"
"R-3",292,"zoning"
"R-4",292,"zoning"
"R-5",292,"zoning"
"R-O",292,"zoning"
"R-R",292,"zoning"
"S-C",292,"zoning"
"A-1",293,"zoning"
"BP",293,"zoning"
"CC",293,"zoning"
"HC",293,"zoning"
"HIM",293,"zoning"
"LIM",293,"zoning"
"MSSG",293,"zoning"
"NC",293,"zoning"
"PO",293,"zoning"
"R1-10",293,"zoning"
"R1-15",293,"zoning"
"R1-5",293,"zoning"
"R1-8",293,"zoning"
"R2",293,"zoning"
"RC",293,"zoning"
"RMF-1",293,"zoning"
"RMF-2",293,"zoning"
"RMHP",293,"zoning"
"RRC",293,"zoning"
"TC",293,"zoning"
"VC",293,"zoning"
"A-1",294,"zoning"
"FOI",294,"zoning"
"GRMU",294,"zoning"
"HDR-1",294,"zoning"
"HDR-2",294,"zoning"
"HF",294,"zoning"
"M",294,"zoning"
"NC",294,"zoning"
"OS",294,"zoning"
"PF",294,"zoning"
"R-1-10",294,"zoning"
"R-1-15",294,"zoning"
"R-1-8",294,"zoning"
"R-2-15",294,"zoning"
"R&A-5",294,"zoning"
"RC",294,"zoning"
"RE-20",294,"zoning"
"RMU",294,"zoning"
"TC",294,"zoning"
"The Forge",294,"zoning"
"Waters Edge",294,"zoning"
"AG",295,"zoning"
"Other",295,"zoning"
"PF",295,"zoning"
"R-1-1",295,"zoning"
"R-1-19",295,"zoning"
"R-1-19 (MVO)",295,"zoning"
"R1-2",295,"zoning"
"R1-2 PUD",295,"zoning"
"R-R",295,"zoning"
"RR1-5",295,"zoning"
"A-10",297,"zoning"
"A-20",297,"zoning"
"A-40",297,"zoning"
"A-5",297,"zoning"
"A-X",297,"zoning"
"C-1",297,"zoning"
"C-2",297,"zoning"
"C-3",297,"zoning"
"CTP",297,"zoning"
"INST",297,"zoning"
"OSC",297,"zoning"
"OST",297,"zoning"
"PD",297,"zoning"
"PDO",297,"zoning"
"RE-1",297,"zoning"
"RE-10",297,"zoning"
"RE-20",297,"zoning"
"RE-2.5",297,"zoning"
"RE-5",297,"zoning"
"RE-X",297,"zoning"
"RV-Park",297,"zoning"
"SF-.5",297,"zoning"
"OTH",299,"zoning"
"PF",299,"zoning"
"RR",299,"zoning"
"A-10",300,"zoning"
"A-5",300,"zoning"
"BMP",300,"zoning"
"HC",300,"zoning"
"PC",300,"zoning"
"PDO",300,"zoning"
"R1-10",300,"zoning"
"R1-15",300,"zoning"
"R1-4",300,"zoning"
"R1-6",300,"zoning"
"R1-8",300,"zoning"
"RA-0.5",300,"zoning"
"RM-1",300,"zoning"
"RM-2",300,"zoning"
"RM-3",300,"zoning"
"SPLIT",300,"zoning"
"CITY",302,"zoning"
"COMM",302,"zoning"
"COMM R",302,"zoning"
"COMM T",302,"zoning"
"L-R",302,"zoning"
"M/H",302,"zoning"
"OSMU-20",302,"zoning"
"PCD",302,"zoning"
"PFZ",302,"zoning"
"Church",304,"zoning"
"RR-0.5",304,"zoning"
"RR-1",304,"zoning"
"RR-10",304,"zoning"
"RR-2",304,"zoning"
"RR-5",304,"zoning"
"Town",304,"zoning"
"HDMU - HISTORIC DISTRICT/MIXED USE",306,"zoning"
"PDC - PLANNED COMMERCIAL DEVELOPMENT ZONE",306,"zoning"
"R-1-6 - SINGLE-FAMILY RESIDENTIAL ZONE",306,"zoning"
"CC-PD",307,"zoning"
"CC-TLO",307,"zoning"
"FR-PD",307,"zoning"
"VC-PD",307,"zoning"
"VC-TLO",307,"zoning"
"VR-A",307,"zoning"
"VR-B",307,"zoning"
"VR-CHD",307,"zoning"
"VR-PD",307,"zoning"
"WFOZ",307,"zoning"
"A",309,"zoning"
"EI",309,"zoning"
"MPDO",309,"zoning"
"A-20",311,"zoning"
"A-5",311,"zoning"
"DM",311,"zoning"
"I-1",311,"zoning"
"I-2",311,"zoning"
"PCD",311,"zoning"
"PUD",311,"zoning"
"PUD-C",311,"zoning"
"R-1-10",311,"zoning"
"R-1-12",311,"zoning"
"R-1-15",311,"zoning"
"R-1-20",311,"zoning"
"R-1-30",311,"zoning"
"R-1-6",311,"zoning"
"R-1-8",311,"zoning"
"RA-1",311,"zoning"
"RA-1/2",311,"zoning"
"RA-2",311,"zoning"
"RA-5",311,"zoning"
"RRST",311,"zoning"
"C",315,"zoning"
"I",315,"zoning"
"PF",315,"zoning"
"RL",315,"zoning"
"C-1A",337,"zoning"
"C-1B",337,"zoning"
"C-1C",337,"zoning"
"CC",337,"zoning"
"M-1",337,"zoning"
"M-1A",337,"zoning"
"M-AP",337,"zoning"
"MD",337,"zoning"
"R-1A",337,"zoning"
"R-1C",337,"zoning"
"TA",337,"zoning"
"AG-2",339,"zoning"
"AG-3",339,"zoning"
"C-1",339,"zoning"
"C-1A",339,"zoning"
"C-2",339,"zoning"
"CC",339,"zoning"
"CF-2",339,"zoning"
"CF-3",339,"zoning"
"CFPD",339,"zoning"
"CG",339,"zoning"
"CM",339,"zoning"
"CN-1",339,"zoning"
"CN-2",339,"zoning"
"CPD",339,"zoning"
"CPD-IPD",339,"zoning"
"CS",339,"zoning"
"CS-1",339,"zoning"
"CS-2",339,"zoning"
"CT",339,"zoning"
"EC",339,"zoning"
"IG",339,"zoning"
"IL",339,"zoning"
"IPD",339,"zoning"
"IPD-CPD",339,"zoning"
"MH-1",339,"zoning"
"MH-2",339,"zoning"
"MHPD",339,"zoning"
"MHPD-RVPD",339,"zoning"
"MPD",339,"zoning"
"PUD",339,"zoning"
"RM-2",339,"zoning"
"RM-6",339,"zoning"
"RPD",339,"zoning"
"RPD-CPD",339,"zoning"
"RPD/CPD",339,"zoning"
"RS-1",339,"zoning"
"RS1",339,"zoning"
"RS-2",339,"zoning"
"RS-3",339,"zoning"
"RS-4",339,"zoning"
"RSA",339,"zoning"
"RV-1",339,"zoning"
"RV-3",339,"zoning"
"RVPD",339,"zoning"
"TF-1",339,"zoning"
"TFC",339,"zoning"
"TFC-2",339,"zoning"
"AG-2",341,"zoning"
"BB",341,"zoning"
"C-1A",341,"zoning"
"CB",341,"zoning"
"CM",341,"zoning"
"CPD",341,"zoning"
"CR",341,"zoning"
"DOWNTOWN",341,"zoning"
"EC",341,"zoning"
"IM",341,"zoning"
"IN",341,"zoning"
"IPD",341,"zoning"
"MH-2",341,"zoning"
"RC",341,"zoning"
"RM",341,"zoning"
"RPD",341,"zoning"
"RS",341,"zoning"
"SANTINI",341,"zoning"
"SANTOS",341,"zoning"
"TFC-2",341,"zoning"
"VILLAGE",341,"zoning"
"CL - Commercial Limited District",345,"zoning"
"S - Special Use District",345,"zoning"
"UCD - University Campus District",345,"zoning"
"ARA",347,"zoning"
"CMU",347,"zoning"
"CONSERV",347,"zoning"
"DDOD",347,"zoning"
"DMU",347,"zoning"
"GU",347,"zoning"
"IPF",347,"zoning"
"O-2",347,"zoning"
"O-3",347,"zoning"
"PPR",347,"zoning"
"PUD",347,"zoning"
"Water",347,"zoning"
"AGRICULTURE",350,"zoning"
"Annexation",350,"zoning"
"BDH",350,"zoning"
"C-4",350,"zoning"
"CDH",350,"zoning"
"COM-REC",350,"zoning"
"CR",350,"zoning"
"G-U",350,"zoning"
"GUD",350,"zoning"
"Kennels",350,"zoning"
"OPS",350,"zoning"
"Other",350,"zoning"
"P",350,"zoning"
"RDD",350,"zoning"
"REC",350,"zoning"
"RH-3-M",350,"zoning"
"RH-CD",350,"zoning"
"RO",350,"zoning"
"RZ",350,"zoning"
"SU-P",350,"zoning"
"TOD",350,"zoning"
"Water",350,"zoning"
"",351,"zoning"
"C-F",351,"zoning"
"CI",353,"zoning"
"CI-HD",353,"zoning"
"CS",353,"zoning"
"D1",353,"zoning"
"D2",353,"zoning"
"D3",353,"zoning"
"T1",353,"zoning"
"T3-L",353,"zoning"
"T3-O",353,"zoning"
"T3-R",353,"zoning"
"T4-L",353,"zoning"
"T4-O",353,"zoning"
"T4-R",353,"zoning"
"T5-L",353,"zoning"
"T5-O",353,"zoning"
"T5-R",353,"zoning"
"T6-12-L",353,"zoning"
"T6-12-O",353,"zoning"
"T6-12-R",353,"zoning"
"T6-24A-O",353,"zoning"
"T6-24A-R",353,"zoning"
"T6-24B-O",353,"zoning"
"T6-24-O",353,"zoning"
"T6-36A-L",353,"zoning"
"T6-36A-O",353,"zoning"
"T6-36B-L",353,"zoning"
"T6-36B-O",353,"zoning"
"T6-48A-O",353,"zoning"
"T6-48B-O",353,"zoning"
"T6-60A-O",353,"zoning"
"T6-80-O",353,"zoning"
"T6-8A-O",353,"zoning"
"T6-8B-O",353,"zoning"
"T6-8-L",353,"zoning"
"T6-8-O",353,"zoning"
"T6-8-R",353,"zoning"
"",355,"zoning"
"AU",355,"zoning"
"BU-1",355,"zoning"
"BU-1A",355,"zoning"
"BU-2",355,"zoning"
"BU-3",355,"zoning"
"GP",355,"zoning"
"GU",355,"zoning"
"IU-1",355,"zoning"
"IU-2",355,"zoning"
"IU-C",355,"zoning"
"NONE",355,"zoning"
"OPD",355,"zoning"
"PAD",355,"zoning"
"RU-1",355,"zoning"
"RU-1MA",355,"zoning"
"RU-1Z",355,"zoning"
"RU-2",355,"zoning"
"RU-3",355,"zoning"
"RU-3M",355,"zoning"
"RU-4",355,"zoning"
"RU-4A",355,"zoning"
"RU-4L",355,"zoning"
"RU-4M",355,"zoning"
"RU-5",355,"zoning"
"RU-5A",355,"zoning"
"RU-TH",355,"zoning"
"TCZD",355,"zoning"
"CON",359,"zoning"
"BD",362,"zoning"
"COMMUNITY FACILITIES",362,"zoning"
"CONSERVATION",362,"zoning"
"MUR",362,"zoning"
"None",362,"zoning"
"RECREATION-OPEN SPACE",362,"zoning"
"TCD",362,"zoning"
"BC",367,"zoning"
"CBD-1",367,"zoning"
"CBD-2",367,"zoning"
"HB",367,"zoning"
"I-2",367,"zoning"
"I-2A",367,"zoning"
"I-3",367,"zoning"
"MH-2",367,"zoning"
"MH-A",367,"zoning"
"MIX",367,"zoning"
"NB",367,"zoning"
"OR",367,"zoning"
"P",367,"zoning"
"PEND*",367,"zoning"
"R-1A",367,"zoning"
"R-1B",367,"zoning"
"R-2A",367,"zoning"
"R-E",367,"zoning"
"AC",368,"zoning"
"AI",368,"zoning"
"B-5",368,"zoning"
"BP",368,"zoning"
"HF",368,"zoning"
"IB",368,"zoning"
"MUPUD",368,"zoning"
"OS",368,"zoning"
"RA-1",368,"zoning"
"RA-2",368,"zoning"
"RA-3",368,"zoning"
"RA-4",368,"zoning"
"RB-1",368,"zoning"
"RB-2",368,"zoning"
"RC-1",368,"zoning"
"RC-2",368,"zoning"
"RE",368,"zoning"
"RPB",368,"zoning"
"RPUD",368,"zoning"
"SD",368,"zoning"
"SRPUD",368,"zoning"
"T1",368,"zoning"
"T3",368,"zoning"
"T4-O",368,"zoning"
"T4-R",368,"zoning"
"T5-M",368,"zoning"
"T5-U",368,"zoning"
"T6",368,"zoning"
"UT",368,"zoning"
"I-C",369,"zoning"
"I-C/AN",369,"zoning"
"I-C/RP/W",369,"zoning"
"I-C/SP",369,"zoning"
"I-C/W",369,"zoning"
"I-C/W/RP",369,"zoning"
"I-P",369,"zoning"
"I-P/AN",369,"zoning"
"I-P/AN/SP",369,"zoning"
"I-P/RP",369,"zoning"
"I-P/RP/W",369,"zoning"
"I-P/SP",369,"zoning"
"I-P/SP/AN",369,"zoning"
"I-P/W",369,"zoning"
"I-P/W/RP",369,"zoning"
"NO CITY ZONING",369,"zoning"
"NO CITY ZONING/AN",369,"zoning"
"NO CITY ZONING/W",369,"zoning"
"SUBJECT TO ORANGE COUNTY",369,"zoning"
"UNINCORPORATED",369,"zoning"
"UR",369,"zoning"
"",370,"zoning"
"A-1",370,"zoning"
"A-2",370,"zoning"
"LAKE",370,"zoning"
"OUT",370,"zoning"
"P-S",370,"zoning"
"PUD-COMM",370,"zoning"
"PUD-HD",370,"zoning"
"PUD-IND",370,"zoning"
"PUD-LD",370,"zoning"
"PUD-MD",370,"zoning"
"PUD-PU",370,"zoning"
"R-1A",370,"zoning"
"R-1AA",370,"zoning"
"R-1AAA",370,"zoning"
"RT-1",370,"zoning"
"UNC",370,"zoning"
"R-MF",371,"zoning"
"RSF-1",371,"zoning"
"RSF-2",371,"zoning"
"RSF-3",371,"zoning"
"RSF-D",371,"zoning"
"EC",372,"zoning"
"AG",373,"zoning"
"AIR",373,"zoning"
"C-COR",373,"zoning"
"MU-ES-GT",373,"zoning"
"MU-INT",373,"zoning"
"MU-MED",373,"zoning"
"MU-N",373,"zoning"
"MU-T",373,"zoning"
"MU-VC",373,"zoning"
"RMF",373,"zoning"
"RSF-1A",373,"zoning"
"RSF-1B",373,"zoning"
"RTF",373,"zoning"
"AG",376,"Bartow Zoning"
"C-4",376,"Bartow Zoning"
"NA",376,"Bartow Zoning"
"<OUT>",376,"Bartow Zoning"
"P-1",376,"Bartow Zoning"
"P-2",376,"Bartow Zoning"
"PI",376,"Bartow Zoning"
"R-1-2A",376,"Bartow Zoning"
"R-1-3A",376,"Bartow Zoning"
"R-1-5A",376,"Bartow Zoning"
"R-1B",376,"Bartow Zoning"
"RE-1",376,"Bartow Zoning"
"RE-2",376,"Bartow Zoning"
"WATER",376,"Bartow Zoning"
"AG-1",378,"Winter Haven Zoning"
"CON",378,"Winter Haven Zoning"
"GC2",382,"Sanford Zoning"
"MI2",382,"Sanford Zoning"
"MR1",382,"Sanford Zoning"
"MR2",382,"Sanford Zoning"
"MR3",382,"Sanford Zoning"
"RC1",382,"Sanford Zoning"
"RI1",382,"Sanford Zoning"
"SC3",382,"Sanford Zoning"
"SR1",382,"Sanford Zoning"
"SR1A",382,"Sanford Zoning"
"SR1AA",382,"Sanford Zoning"
"SR2",382,"Sanford Zoning"
"C3",384,"Boynton Beach Zoning"
"C4",384,"Boynton Beach Zoning"
"IPUD",384,"Boynton Beach Zoning"
"M1",384,"Boynton Beach Zoning"
"MU-1",384,"Boynton Beach Zoning"
"MU-2",384,"Boynton Beach Zoning"
"MU-3",384,"Boynton Beach Zoning"
"MU-4",384,"Boynton Beach Zoning"
"MU-C",384,"Boynton Beach Zoning"
"PCD",384,"Boynton Beach Zoning"
"PID",384,"Boynton Beach Zoning"
"PU",384,"Boynton Beach Zoning"
"R1",384,"Boynton Beach Zoning"
"R1AA",384,"Boynton Beach Zoning"
"R1AAA",384,"Boynton Beach Zoning"
"R1AAB",384,"Boynton Beach Zoning"
"R3",384,"Boynton Beach Zoning"
"SMU",384,"Boynton Beach Zoning"
"Agricultural",385,"Delray Beach Zoning"
"Automotive",385,"Delray Beach Zoning"
"Central",385,"Delray Beach Zoning"
"Community",385,"Delray Beach Zoning"
"Conservation",385,"Delray Beach Zoning"
"Future",385,"Delray Beach Zoning"
"General",385,"Delray Beach Zoning"
"Industrial",385,"Delray Beach Zoning"
"Light",385,"Delray Beach Zoning"
"Mixed",385,"Delray Beach Zoning"
"Mobile",385,"Delray Beach Zoning"
"Multi",385,"Delray Beach Zoning"
"Multifamily",385,"Delray Beach Zoning"
"Multiple",385,"Delray Beach Zoning"
"Neighborhood",385,"Delray Beach Zoning"
"Old",385,"Delray Beach Zoning"
"Open",385,"Delray Beach Zoning"
"Planned",385,"Delray Beach Zoning"
"Professional",385,"Delray Beach Zoning"
"Residential",385,"Delray Beach Zoning"
"Rural",385,"Delray Beach Zoning"
"Single",385,"Delray Beach Zoning"
"Special",385,"Delray Beach Zoning"
"AR",386,"Greenacres Zoning"
"GU",386,"Greenacres Zoning"
"MXD-C",386,"Greenacres Zoning"
"MXD-O",386,"Greenacres Zoning"
"MXD-OS",386,"Greenacres Zoning"
"MXD-R",386,"Greenacres Zoning"
"RMH",386,"Greenacres Zoning"
"C1",387,"Jupiter Zoning"
"C2",387,"Jupiter Zoning"
"C3",387,"Jupiter Zoning"
"C4",387,"Jupiter Zoning"
"CP",387,"Jupiter Zoning"
"I1",387,"Jupiter Zoning"
"I2",387,"Jupiter Zoning"
"I3",387,"Jupiter Zoning"
"I4",387,"Jupiter Zoning"
"MC",387,"Jupiter Zoning"
"NZ",387,"Jupiter Zoning"
"PI",387,"Jupiter Zoning"
"QPI",387,"Jupiter Zoning"
"R1-A",387,"Jupiter Zoning"
"R2",387,"Jupiter Zoning"
"R3",387,"Jupiter Zoning"
"RR",387,"Jupiter Zoning"
"US-1/ICW",387,"Jupiter Zoning"
"C",390,"Clearwater Zoning"
"D",390,"Clearwater Zoning"
"HDR",390,"Clearwater Zoning"
"HDR-NCOD",390,"Clearwater Zoning"
"I",390,"Clearwater Zoning"
"I-NCOD",390,"Clearwater Zoning"
"IRT",390,"Clearwater Zoning"
"LDR",390,"Clearwater Zoning"
"LDR-NCOD",390,"Clearwater Zoning"
"LMDR",390,"Clearwater Zoning"
"LMDR-NCOD",390,"Clearwater Zoning"
"MDR",390,"Clearwater Zoning"
"MDR-NCOD",390,"Clearwater Zoning"
"MHDR",390,"Clearwater Zoning"
"MHDR-NCOD",390,"Clearwater Zoning"
"MHP",390,"Clearwater Zoning"
"O",390,"Clearwater Zoning"
"OS/R",390,"Clearwater Zoning"
"P",390,"Clearwater Zoning"
"T",390,"Clearwater Zoning"
"US",390,"Clearwater Zoning"
"County",398,"St. Petersburg Zoning"
"NSE",398,"St. Petersburg Zoning"
"WATER",398,"St. Petersburg Zoning"
"CRM",400,"Tarpon Springs Zoning"
"GB",400,"Tarpon Springs Zoning"
"HB",400,"Tarpon Springs Zoning"
