label,location_id,feature_set_name,match_status,matched_codes,matched_descriptions
CP,387,Jupiter Zoning,not_found,,
I2,387,Jupiter Zoning,not_found,,
C1,387,Jupiter Zoning,resolved,C,Commercial
MXD-OS,386,Greenacres Zoning,resolved,MX,Mixed Use
I3,387,Jupiter Zoning,resolved,I,Industrial
I4,387,Jupiter Zoning,resolved,I,Industrial
C2,387,Jupiter Zoning,resolved,C-2,Commercial General
NZ,387,Jupiter Zoning,not_found,,
MC,387,Jupiter Zoning,not_found,,
PI,387,Jupiter Zoning,resolved,I|P,Industrial|Public Facilities District
RMH,386,Greenacres Zoning,not_found,,
C4,387,Jupiter Zoning,resolved,C,Commercial
MXD-R,386,Greenacres Zoning,resolved,MX|R,Mixed Use|Residential
C3,387,Jupiter Zoning,resolved,C,Commercial
I1,387,Jupiter Zoning,not_found,,
D,390,Clearwater Zoning,not_found,,
HDR-NCOD,390,Clearwater Zoning,not_found,,
HDR,390,Clearwater Zoning,not_found,,
I,390,Clearwater Zoning,not_found,,
C,390,Clearwater Zoning,not_found,,
I-NCOD,390,Clearwater Zoning,not_found,,
LDR-NCOD,390,Clearwater Zoning,not_found,,
IRT,390,Clearwater Zoning,not_found,,
LDR,390,Clearwater Zoning,not_found,,
R1-A,387,Jupiter Zoning,resolved,R,Residential
RR,387,Jupiter Zoning,resolved,R,Residential
R2,387,Jupiter Zoning,not_found,,
QPI,387,Jupiter Zoning,not_found,,
R3,387,Jupiter Zoning,resolved,R-3,Residential District
US-1/ICW,387,Jupiter Zoning,resolved,US1/ICW,U.S. One/Intracoastal Waterway
MHDR-NCOD,390,Clearwater Zoning,not_found,,
OS/R,390,Clearwater Zoning,not_found,,
US,390,Clearwater Zoning,not_found,,
MHDR,390,Clearwater Zoning,not_found,,
MDR,390,Clearwater Zoning,not_found,,
MDR-NCOD,390,Clearwater Zoning,not_found,,
T,390,Clearwater Zoning,not_found,,
P,390,Clearwater Zoning,not_found,,
LMDR-NCOD,390,Clearwater Zoning,not_found,,
O,390,Clearwater Zoning,not_found,,
LMDR,390,Clearwater Zoning,not_found,,
MHP,390,Clearwater Zoning,not_found,,
WATER,398,St. Petersburg Zoning,resolved,US1/ICW,U.S. One/Intracoastal Waterway
County,398,St. Petersburg Zoning,not_found,,
NSE,398,St. Petersburg Zoning,resolved,NS-E,Neighborhood Suburban Estate
CRM,400,Tarpon Springs Zoning,not_found,,
GB,400,Tarpon Springs Zoning,resolved,G|B,Single-family Dwelling District G|Business Districts
R-70A,400,Tarpon Springs Zoning,resolved,R,Residential Districts
R-100A,400,Tarpon Springs Zoning,resolved,R-1,Single-Family Residential
HB,400,Tarpon Springs Zoning,resolved,H|B,Heavy Commercial|Business Districts
R-70,400,Tarpon Springs Zoning,resolved,R,Residential Districts
LC,400,Tarpon Springs Zoning,resolved,L|C,Light Commercial|Commercial
NB,400,Tarpon Springs Zoning,resolved,NBOZ,Northlake Boulevard Overlay Zoning District
IR,400,Tarpon Springs Zoning,resolved,I,Light Industrial
RM,400,Tarpon Springs Zoning,resolved,RMF3|RMF3A|RMF4|RMF3B|RMM|RHM,Multifamily Medium Density Residential Districts|Multifamily Medium Density Residential Districts|Multifamily Medium High Density Residential Districts|Multifamily Medium Density Residential Districts|Medium Density Multiple-family Residential|High Density Multiple-family Residential
MHP,400,Tarpon Springs Zoning,resolved,MH|P,Manufactured Housing|Public District
IB,400,Tarpon Springs Zoning,resolved,I,Light Industrial
R-60,400,Tarpon Springs Zoning,resolved,R-6,One-Family Residence District -6
IH,400,Tarpon Springs Zoning,resolved,I,Light Industrial
R-100,400,Tarpon Springs Zoning,resolved,R-1,Single-Family Residential
WDI-A,400,Tarpon Springs Zoning,not_found,,
MOC-1,402,Altamonte Springs Zoning,not_found,,
WDI,400,Tarpon Springs Zoning,not_found,,
CG(R),402,Altamonte Springs Zoning,not_found,,
WDII,400,Tarpon Springs Zoning,not_found,,
WDI-B,400,Tarpon Springs Zoning,not_found,,
MOC-1(R),402,Altamonte Springs Zoning,not_found,,
RV,400,Tarpon Springs Zoning,resolved,R,Residential Districts
SAP,400,Tarpon Springs Zoning,resolved,S,Service Commercial
CG,402,Altamonte Springs Zoning,not_found,,
IN(SP),402,Altamonte Springs Zoning,not_found,,
RO,400,Tarpon Springs Zoning,not_found,,
COUNTY,402,Altamonte Springs Zoning,not_found,,
IN,402,Altamonte Springs Zoning,resolved,I,Industrial
CD,402,Altamonte Springs Zoning,not_found,,
MOR-1,402,Altamonte Springs Zoning,not_found,,
MOC-3,402,Altamonte Springs Zoning,not_found,,
MOR-2(SP),402,Altamonte Springs Zoning,not_found,,
MOR-2(R),402,Altamonte Springs Zoning,not_found,,
MOI-1,402,Altamonte Springs Zoning,not_found,,
MOC-2,402,Altamonte Springs Zoning,not_found,,
MOR-1(SP),402,Altamonte Springs Zoning,not_found,,
MOI-2,402,Altamonte Springs Zoning,not_found,,
MOR-1(R)(SP),402,Altamonte Springs Zoning,not_found,,
MOC-2(SP),402,Altamonte Springs Zoning,not_found,,
MOC-3TDR-RP,402,Altamonte Springs Zoning,not_found,,
MOC-3TDR-SP,402,Altamonte Springs Zoning,not_found,,
MOR-2,402,Altamonte Springs Zoning,not_found,,
MOC-1TDR-SP,402,Altamonte Springs Zoning,resolved,C-1,Retail Commercial
MOR-1(R),402,Altamonte Springs Zoning,resolved,R-1,Single Family Residential
BP,412,Prosper Zoning,not_found,,
MOR-2TDR-RP,402,Altamonte Springs Zoning,not_found,,
MOR-3,402,Altamonte Springs Zoning,not_found,,
AG/30-SUP,413,Wylie Zoning,resolved,AG/30,Agricultural District
MD,412,Prosper Zoning,not_found,,
PUD-MO,402,Altamonte Springs Zoning,resolved,PUD,Planned Unit Development
MSD,413,Wylie Zoning,not_found,,
PUD-RES,402,Altamonte Springs Zoning,resolved,PUD,Planned Unit Development
MUD,402,Altamonte Springs Zoning,resolved,MU,Mixed Use District
PUD-MO(R),402,Altamonte Springs Zoning,resolved,PUD,Planned Unit Development
M,412,Prosper Zoning,not_found,,
MSD/CC-SUP,413,Wylie Zoning,resolved,CC,Commercial Corridor District
COR,412,Prosper Zoning,resolved,C,Commercial
R-1AAA,402,Altamonte Springs Zoning,resolved,R-1A,Single Family Residential
SF,412,Prosper Zoning,resolved,SF-E|SF-22|SF-17.5|SF-15|SF-12.5|SF-10|DTSF,Single Family-Estate|Single Family-22|Single Family-17.5|Single Family-15|Single Family-12.5|Single Family-10|Downtown Single Family
BL,414,Addison Zoning,not_found,,
PD-TH,414,Addison Zoning,resolved,PD,Planned Development
I-1,414,Addison Zoning,not_found,,
I-3,414,Addison Zoning,not_found,,
LR,414,Addison Zoning,not_found,,
SF-10/24**,413,Wylie Zoning,resolved,SF-10/24,Single Family - 10 District
I-2,414,Addison Zoning,not_found,,
C-2,414,Addison Zoning,not_found,,
R-16,414,Addison Zoning,resolved,R-1,Residential
PD-CC,414,Addison Zoning,resolved,PD,Planned Development
C-1,414,Addison Zoning,not_found,,
P,414,Addison Zoning,not_found,,
MXR,414,Addison Zoning,not_found,,
SUP,413,Wylie Zoning,not_found,,
UC,414,Addison Zoning,not_found,,
HT,419,Mesquite Zoning,not_found,,
LR,419,Mesquite Zoning,not_found,,
CR-H,419,Mesquite Zoning,resolved,CR,Community Retail District
OT-Sq,415,Cedar Hill Zoning,resolved,OT,Old Town
MF-4,419,Mesquite Zoning,resolved,MF,Multifamily District
CR-2,419,Mesquite Zoning,resolved,CR,Community Retail District
MF-2,419,Mesquite Zoning,resolved,MF,Multifamily District
MF-3,419,Mesquite Zoning,resolved,MF,Multifamily District
MF-1,419,Mesquite Zoning,resolved,MF,Multifamily District
CR-1,419,Mesquite Zoning,resolved,CR,Community Retail District
IR-2,419,Mesquite Zoning,resolved,I|R-2,Industrial|Residential District
OT-Corr,415,Cedar Hill Zoning,resolved,OT,Old Town
IR-1,419,Mesquite Zoning,resolved,R-1,Residential District
CR-3,419,Mesquite Zoning,resolved,R-3|CR,Residential District|Community Retail District
OT-Res,415,Cedar Hill Zoning,resolved,OT,Old Town
PF,419,Mesquite Zoning,not_found,,
PB,419,Mesquite Zoning,not_found,,
BBOD,421,Bellaire Zoning,not_found,,
PUD,419,Mesquite Zoning,not_found,,
RV,419,Mesquite Zoning,not_found,,
PROS,419,Mesquite Zoning,not_found,,
R3,421,Bellaire Zoning,resolved,R,Retail District
LLDD,421,Bellaire Zoning,not_found,,
RE-1,419,Mesquite Zoning,not_found,,
SF,419,Mesquite Zoning,resolved,SF-ED|SF-20/26|SF-10/24,Single Family - Estate District|Single Family - 20 District|Single Family - 10 District
RE-3,419,Mesquite Zoning,not_found,,
MOH,419,Mesquite Zoning,not_found,,
R4,421,Bellaire Zoning,resolved,R-4,Residential District
RE-2,419,Mesquite Zoning,not_found,,
R1,421,Bellaire Zoning,resolved,R,Retail District
CD-1,428,San Marcos Zoning,not_found,,
CC,428,San Marcos Zoning,not_found,,
PPD,425,West University Place Zoning,not_found,,
CD-2.5,428,San Marcos Zoning,not_found,,
TRP,421,Bellaire Zoning,not_found,,
AR,428,San Marcos Zoning,not_found,,
SF-3,425,West University Place Zoning,resolved,SF,Single-Family District
SF-2,425,West University Place Zoning,resolved,SF,Single-Family District
UVD,421,Bellaire Zoning,resolved,UV-D,Urban Village — Downtown District
UVT,421,Bellaire Zoning,resolved,UV-T,Urban Village Transitional
SF-1,425,West University Place Zoning,resolved,SF,Single-Family District
R5,421,Bellaire Zoning,resolved,R,Retail District
PDD,425,West University Place Zoning,resolved,PD,Planned Development District
RM20,421,Bellaire Zoning,resolved,R,Retail District
RMF,421,Bellaire Zoning,resolved,R-MF,Residential Multi-Family District
CD-5,428,San Marcos Zoning,not_found,,
N-CM,428,San Marcos Zoning,not_found,,
CD-4,428,San Marcos Zoning,not_found,,
MF-24,428,San Marcos Zoning,not_found,,
OP,428,San Marcos Zoning,not_found,,
CD-5D,428,San Marcos Zoning,not_found,,
CD-3,428,San Marcos Zoning,not_found,,
CM,428,San Marcos Zoning,not_found,,
ND-3,428,San Marcos Zoning,not_found,,
FD,428,San Marcos Zoning,resolved,F,First Business District
MU,428,San Marcos Zoning,resolved,MX|MXD,Mixed-Use|Mixed-Use District
HC,428,San Marcos Zoning,resolved,H|C,Industrial District|Townhouse/Patio Home District
GC,428,San Marcos Zoning,not_found,,
DR,428,San Marcos Zoning,resolved,D,Jersey Village Crossing District
MF-12,428,San Marcos Zoning,not_found,,
CC-3-11,460,Hillcrest Heights Zoning,not_found,,
CC-3-10,460,Hillcrest Heights Zoning,not_found,,
CC-3-8,460,Hillcrest Heights Zoning,not_found,,
RM-4-10,460,Hillcrest Heights Zoning,not_found,,
RM-3-9,460,Hillcrest Heights Zoning,not_found,,
TH,428,San Marcos Zoning,not_found,,
PH-ZL,428,San Marcos Zoning,not_found,,
VMU,428,San Marcos Zoning,not_found,,
PA,428,San Marcos Zoning,not_found,,
SF-6,428,San Marcos Zoning,not_found,,
SF-R,428,San Marcos Zoning,not_found,,
PDD,428,San Marcos Zoning,not_found,,
SF-4.5,428,San Marcos Zoning,not_found,,
SC,428,San Marcos Zoning,not_found,,
P,428,San Marcos Zoning,resolved,PD-CC|PD-P|PUD|MHP,Planned Development-Core City|Planned Development-Periphery|Planned Unit Development Districts|Manufactured Housing Park District
CC,469,zoning,not_found,,
MH,469,zoning,not_found,,
HR,469,zoning,not_found,,
RM-4-11,460,Hillcrest Heights Zoning,not_found,,
,469,zoning,not_found,,
LI-O,469,zoning,not_found,,
MR,469,zoning,not_found,,
HI,469,zoning,not_found,,
CB,469,zoning,not_found,,
PF,469,zoning,not_found,,
LI,469,zoning,not_found,,
CS,469,zoning,not_found,,
ER,469,zoning,not_found,,
HI-O,469,zoning,not_found,,
HC,469,zoning,not_found,,
AP,471,zoning,not_found,,
T3N.1,469,zoning,not_found,,
RD,469,zoning,not_found,,
RR,469,zoning,not_found,,
BP,471,zoning,not_found,,
T5,469,zoning,not_found,,
T4N.1-O,469,zoning,not_found,,
R1,469,zoning,not_found,,
C-2,471,zoning,not_found,,
ARSD,471,zoning,not_found,,
SC,469,zoning,not_found,,
R1N,469,zoning,not_found,,
PLF,469,zoning,not_found,,
T4N.1,469,zoning,not_found,,
POS,469,zoning,not_found,,
PQP,471,zoning,not_found,,
PDRM,471,zoning,not_found,,
PDI,471,zoning,not_found,,
PDC,471,zoning,not_found,,
PD,471,zoning,not_found,,
PAD,471,zoning,not_found,,
PRD,471,zoning,not_found,,
PDR,471,zoning,not_found,,
MHS,471,zoning,not_found,,
MHP,471,zoning,not_found,,
IP,471,zoning,not_found,,
C-3,471,zoning,not_found,,
C-2 W/ MU Overlay,471,zoning,not_found,,
CBD,471,zoning,not_found,,
POS,471,zoning,not_found,,
CONDITIONAL,478,zoning,not_found,,
CVSP-C,478,zoning,not_found,,
RE-1A,471,zoning,not_found,,
AG,478,zoning,not_found,,
UNDV,471,zoning,not_found,,
SC,471,zoning,not_found,,
RM,471,zoning,not_found,,
R-2,471,zoning,not_found,,
R1-5,471,zoning,not_found,,
BP,478,zoning,not_found,,
R1-8,471,zoning,not_found,,
B-1,478,zoning,not_found,,
B-2,478,zoning,not_found,,
RE-2A,471,zoning,not_found,,
R1-7,471,zoning,not_found,,
H-I,478,zoning,not_found,,
CVSP-R,478,zoning,not_found,,
R-1-5,478,zoning,not_found,,
R-1-6,478,zoning,not_found,,
R-1-20,478,zoning,not_found,,
OT,478,zoning,not_found,,
MR,478,zoning,not_found,,
MHS,478,zoning,not_found,,
R-1-40,478,zoning,not_found,,
R-1-12,478,zoning,not_found,,
MHP,478,zoning,not_found,,
I-P,478,zoning,not_found,,
HP,478,zoning,not_found,,
PSC,478,zoning,not_found,,
L-I,478,zoning,not_found,,
SR-2,478,zoning,not_found,,
RO,478,zoning,not_found,,
R-MH,478,zoning,not_found,,
RE-18,478,zoning,not_found,,
RE-12,478,zoning,not_found,,
R-3,478,zoning,not_found,,
R-1-8,478,zoning,not_found,,
RVS,478,zoning,not_found,,
R-MH-6,478,zoning,not_found,,
R-MH-20,478,zoning,not_found,,
R-2-5,478,zoning,not_found,,
R-MH-10,478,zoning,not_found,,
TR,478,zoning,not_found,,
SR-1,478,zoning,not_found,,
R-2,478,zoning,not_found,,
C-2-PDZ,490,zoning,not_found,,
I-1-PDZ,490,zoning,not_found,,
I-2,490,zoning,not_found,,
HMMC-PDZ,490,zoning,not_found,,
C-3,490,zoning,not_found,,
C-2,490,zoning,not_found,,
C-2-HMR,490,zoning,not_found,,
C-1,490,zoning,not_found,,
C-3-PDZ,490,zoning,not_found,,
I-1,490,zoning,not_found,,
R-1-10,490,zoning,not_found,,
KC-PDZ,490,zoning,not_found,,
AG,489,colorado_city Zoning,resolved,AR-5,Agricultural Residential 5 Acre Minimum
R3,486,quartzsite Zoning,not_found,,
R2,489,colorado_city Zoning,resolved,R-2,Small-Lot Residential 2
R-1-6,490,zoning,not_found,,
R-1-40,490,zoning,not_found,,
RR,490,zoning,not_found,,
R-MH-20,490,zoning,not_found,,
R-4,490,zoning,not_found,,
R-1-10-PDZ,490,zoning,not_found,,
RO,490,zoning,not_found,,
R-MH-6,490,zoning,not_found,,
R-MH-40,490,zoning,not_found,,
R-3,490,zoning,not_found,,
R-1-5A,490,zoning,not_found,,
R-1-8,490,zoning,not_found,,
R-1-6-PDZ,490,zoning,not_found,,
R-2,490,zoning,not_found,,
R-1-20,490,zoning,not_found,,
T4N,490,zoning,not_found,,
T5MS,490,zoning,not_found,,
T5G,490,zoning,not_found,,
T3N,490,zoning,not_found,,
R9,499,Bedford Zoning,not_found,,
RMH,491,Lake Havasu City Zoning,resolved,R-MH,Manufactured Home
MD3,499,Bedford Zoning,resolved,MD-3,Medium Density Residential - Single-Family Detached
R65,499,Bedford Zoning,not_found,,
R75,499,Bedford Zoning,not_found,,
A-PD,500,Benbrook Zoning,resolved,A,One-Family District
G.P.,491,Lake Havasu City Zoning,not_found,,
MD1,499,Bedford Zoning,resolved,MD-1,Medium Density Residential - Duplex
R15,499,Bedford Zoning,not_found,,
MD4,499,Bedford Zoning,not_found,,
RMH/PD,491,Lake Havasu City Zoning,resolved,R-MH,Manufactured Home
CF,500,Benbrook Zoning,not_found,,
F-PD,500,Benbrook Zoning,not_found,,
BR-PD,500,Benbrook Zoning,resolved,BR,One-Family Reduced District
D-PD,500,Benbrook Zoning,not_found,,
E-PD,500,Benbrook Zoning,resolved,E,Commercial District
CR,500,Benbrook Zoning,resolved,C,Multiple-Family District
G-PD,500,Benbrook Zoning,resolved,G,Commerce District
B-PD,500,Benbrook Zoning,not_found,,
CF-PD,500,Benbrook Zoning,not_found,,
C-PD,500,Benbrook Zoning,resolved,C,Multiple-Family District
HC,500,Benbrook Zoning,resolved,H|C,Industrial District|Multiple-Family District
D,500,Benbrook Zoning,not_found,,
F,500,Benbrook Zoning,not_found,,
B,500,Benbrook Zoning,not_found,,
HC-PD1,500,Benbrook Zoning,resolved,H,Industrial District
PUD-C,501,Colleyville Zoning,resolved,PUD,Planned Unit Development Districts
CC-3,501,Colleyville Zoning,not_found,,
PD,500,Benbrook Zoning,not_found,,
R-10,501,Colleyville Zoning,resolved,R-1,Single-Family Residential
PUD-R,501,Colleyville Zoning,resolved,PUD,Planned Unit Development Districts
CN,501,Colleyville Zoning,not_found,,
AG,501,Colleyville Zoning,resolved,AGR,Agricultural/Rural
R-30,501,Colleyville Zoning,resolved,R-3,"Detached Single-Family High Density Residential, Waterfront"
RE,500,Benbrook Zoning,not_found,,
R-15,501,Colleyville Zoning,resolved,R-1,Single-Family Residential
HC-PD2,500,Benbrook Zoning,not_found,,
CC-2,501,Colleyville Zoning,not_found,,
CPO,501,Colleyville Zoning,not_found,,
CC-1,501,Colleyville Zoning,not_found,,
ML,501,Colleyville Zoning,resolved,M,Multifamily Dwelling District
AG,503,Fort Worth Zoning,not_found,,
A-7.5,503,Fort Worth Zoning,not_found,,
A-21,503,Fort Worth Zoning,not_found,,
A-2.5A,503,Fort Worth Zoning,not_found,,
A-10,503,Fort Worth Zoning,not_found,,
BU-CIV,503,Fort Worth Zoning,not_found,,
AR,503,Fort Worth Zoning,not_found,,
A-43,503,Fort Worth Zoning,not_found,,
B,503,Fort Worth Zoning,not_found,,
A-5,503,Fort Worth Zoning,not_found,,
DT-E,502,Crowley Zoning,resolved,DT,Downtown District
R-40,501,Colleyville Zoning,resolved,R-4,Residential Single-Family
DT-G,502,Crowley Zoning,resolved,DT,Downtown District
R-MF,501,Colleyville Zoning,resolved,MF-18|MF-25|MF-33|MF-40|MF-50,Limited Density Multi-Family|Low Density Multi-Family|Multi-Family|Multi-Family|Multi-Family
DT-C,502,Crowley Zoning,resolved,DT|DTC,Downtown District|Downtown Commercial
CB-RG,503,Fort Worth Zoning,not_found,,
CB-RUS,503,Fort Worth Zoning,not_found,,
CB-HC,503,Fort Worth Zoning,not_found,,
CB-GC,503,Fort Worth Zoning,not_found,,
C,503,Fort Worth Zoning,not_found,,
BU-RX-4,503,Fort Worth Zoning,not_found,,
BU-RA-3,503,Fort Worth Zoning,not_found,,
BU-CX-3,503,Fort Worth Zoning,not_found,,
CB-RUN,503,Fort Worth Zoning,not_found,,
CB-IA,503,Fort Worth Zoning,not_found,,
BU-SH-3,503,Fort Worth Zoning,not_found,,
BU-SH-4,503,Fort Worth Zoning,not_found,,
BU-IX-6,503,Fort Worth Zoning,not_found,,
BU-CX-4,503,Fort Worth Zoning,not_found,,
BU-CX-6,503,Fort Worth Zoning,not_found,,
CB-TR,503,Fort Worth Zoning,not_found,,
H,503,Fort Worth Zoning,not_found,,
ER,503,Fort Worth Zoning,not_found,,
E,503,Fort Worth Zoning,not_found,,
D-HR2,503,Fort Worth Zoning,not_found,,
D,503,Fort Worth Zoning,not_found,,
CF,503,Fort Worth Zoning,not_found,,
CB-TF,503,Fort Worth Zoning,not_found,,
F,503,Fort Worth Zoning,not_found,,
D-HR1,503,Fort Worth Zoning,not_found,,
CB-WB,503,Fort Worth Zoning,not_found,,
I,503,Fort Worth Zoning,not_found,,
G,503,Fort Worth Zoning,not_found,,
FR,503,Fort Worth Zoning,not_found,,
CR,503,Fort Worth Zoning,not_found,,
MU-2,503,Fort Worth Zoning,not_found,,
NS-T4,503,Fort Worth Zoning,not_found,,
O-1,503,Fort Worth Zoning,not_found,,
NS-T5,503,Fort Worth Zoning,not_found,,
NS-T5I,503,Fort Worth Zoning,not_found,,
O-2,503,Fort Worth Zoning,not_found,,
NS-T5N,503,Fort Worth Zoning,not_found,,
NS-T4R,503,Fort Worth Zoning,not_found,,
NS-T4N,503,Fort Worth Zoning,not_found,,
J,503,Fort Worth Zoning,not_found,,
NS-T4NR,503,Fort Worth Zoning,not_found,,
IP,503,Fort Worth Zoning,not_found,,
K,503,Fort Worth Zoning,not_found,,
MH,503,Fort Worth Zoning,not_found,,
MU-1,503,Fort Worth Zoning,not_found,,
SY-ECC-68,503,Fort Worth Zoning,not_found,,
R2,503,Fort Worth Zoning,not_found,,
PI-N-2,503,Fort Worth Zoning,not_found,,
SY-HCO-55,503,Fort Worth Zoning,not_found,,
SY-ENX-40,503,Fort Worth Zoning,not_found,,
PI-N-1,503,Fort Worth Zoning,not_found,,
PI,503,Fort Worth Zoning,not_found,,
OM,503,Fort Worth Zoning,not_found,,
R1,503,Fort Worth Zoning,not_found,,
PI-N-3,503,Fort Worth Zoning,not_found,,
PI-LF,503,Fort Worth Zoning,not_found,,
PD,503,Fort Worth Zoning,not_found,,
SY-HCO-40,503,Fort Worth Zoning,not_found,,
PI-NM,503,Fort Worth Zoning,not_found,,
SY-ENX-55,503,Fort Worth Zoning,not_found,,
SY-TNF-55,503,Fort Worth Zoning,not_found,,
SY-TNX-80,503,Fort Worth Zoning,not_found,,
SY-TSA-105,503,Fort Worth Zoning,not_found,,
SY-TNF-40,503,Fort Worth Zoning,not_found,,
SY-TNE-105,503,Fort Worth Zoning,not_found,,
SY-TMC-68,503,Fort Worth Zoning,not_found,,
SY-HCO-60,503,Fort Worth Zoning,not_found,,
SY-TSA-55,503,Fort Worth Zoning,not_found,,
SY-TSA-130,503,Fort Worth Zoning,not_found,,
SY-TNX-55,503,Fort Worth Zoning,not_found,,
SY-TNE-80,503,Fort Worth Zoning,not_found,,
SY-HSH-40,503,Fort Worth Zoning,not_found,,
TL-BM,503,Fort Worth Zoning,not_found,,
SY-TSA-80,503,Fort Worth Zoning,not_found,,
SY-HCO-68,503,Fort Worth Zoning,not_found,,
UR,503,Fort Worth Zoning,not_found,,
TL-VM,503,Fort Worth Zoning,not_found,,
TL-N,503,Fort Worth Zoning,not_found,,
TL-TR,503,Fort Worth Zoning,not_found,,
TL-CC,503,Fort Worth Zoning,not_found,,
TL-HM,503,Fort Worth Zoning,not_found,,
BP,504,Grapevine Zoning,not_found,,
GU,504,Grapevine Zoning,resolved,G,Commerce District
HCO,504,Grapevine Zoning,resolved,H,Industrial District
GV,504,Grapevine Zoning,resolved,G,Commerce District
HGT,504,Grapevine Zoning,resolved,H,Industrial District
HC,504,Grapevine Zoning,resolved,H,Industrial District
CN,504,Grapevine Zoning,resolved,C,Multiple-Family District
CC,504,Grapevine Zoning,resolved,C,Multiple-Family District
CBD,504,Grapevine Zoning,resolved,C,Multiple-Family District
PCD,504,Grapevine Zoning,not_found,,
RA,504,Grapevine Zoning,not_found,,
R-3.75,504,Grapevine Zoning,resolved,R-3,High Density Residential District
R-5.0,504,Grapevine Zoning,not_found,,
PID,504,Grapevine Zoning,not_found,,
MXU,504,Grapevine Zoning,not_found,,
R-20,504,Grapevine Zoning,resolved,R-2,Mid Density Residential District
R-MF-2,504,Grapevine Zoning,not_found,,
R-3.5,504,Grapevine Zoning,resolved,R-3,High Density Residential District
PO,504,Grapevine Zoning,not_found,,
R-12.5,504,Grapevine Zoning,resolved,R-1,Low Density Residential District
R-7.5,504,Grapevine Zoning,not_found,,
R-MH,504,Grapevine Zoning,resolved,MH,Manufactured Housing District
R-MF,504,Grapevine Zoning,not_found,,
R-MF-1,504,Grapevine Zoning,not_found,,
SP,504,Grapevine Zoning,not_found,,
TX10,505,Hurst Zoning,not_found,,
UPL,505,Hurst Zoning,not_found,,
TDO,504,Grapevine Zoning,not_found,,
TX10H,505,Hurst Zoning,not_found,,
TC,505,Hurst Zoning,not_found,,
OC,505,Hurst Zoning,not_found,,
O1,505,Hurst Zoning,resolved,O,Office District
R-TH,504,Grapevine Zoning,not_found,,
UH,505,Hurst Zoning,resolved,U,Utility Services
O2,505,Hurst Zoning,resolved,O,Office District
R1A,505,Hurst Zoning,resolved,R1,Large Lot Residential
O2H,505,Hurst Zoning,resolved,O|H,Office District|Highway Development
RPS,505,Hurst Zoning,resolved,RP-1500-M,Patio Home District
RH,505,Hurst Zoning,resolved,R,Recreational
KR,506,Keller Zoning,not_found,,
SF-6,506,Keller Zoning,not_found,,
PH-6.5,506,Keller Zoning,not_found,,
SF-20,506,Keller Zoning,not_found,,
2F,506,Keller Zoning,resolved,2F-9,Two-Family Residential District
OTK,506,Keller Zoning,not_found,,
GC,506,Keller Zoning,not_found,,
MF,506,Keller Zoning,resolved,MF-1|MF-2,Multi-Family Residential 1|Multi-Family Residential 2
SF-30,506,Keller Zoning,not_found,,
SF-10,506,Keller Zoning,not_found,,
PH-7.8,506,Keller Zoning,not_found,,
SF-25,506,Keller Zoning,resolved,SF-18|SF-12|SF-9|SF-7|SF-ED,Single-Family Residential District|Single-Family Residential District|Single-Family Residential District|Single-Family Residential District|Single-Family Residential Estate District
SF-15,506,Keller Zoning,resolved,SF-18|SF-12|SF-9|SF-7|SF-ED,Single-Family Residential District|Single-Family Residential District|Single-Family Residential District|Single-Family Residential District|Single-Family Residential Estate District
SF-36,506,Keller Zoning,not_found,,
PH,506,Keller Zoning,resolved,NP|IP,NASA Parkway District|Industrial Park
C-4,521,Boise City Zoning,not_found,,
C-5,521,Boise City Zoning,not_found,,
C-3,521,Boise City Zoning,not_found,,
SF-MD,506,Keller Zoning,not_found,,
C-2,521,Boise City Zoning,not_found,,
SF-8.4,506,Keller Zoning,not_found,,
L-O,521,Boise City Zoning,not_found,,
R-O,521,Boise City Zoning,not_found,,
M-1,521,Boise City Zoning,not_found,,
R-1M,521,Boise City Zoning,not_found,,
C-1,521,Boise City Zoning,not_found,,
PC,521,Boise City Zoning,not_found,,
H-S,521,Boise City Zoning,not_found,,
N-O,521,Boise City Zoning,not_found,,
M-2,521,Boise City Zoning,resolved,MX-2,Mixed-Use: General
C-1,523,Kuna Zoning,not_found,,
L-O,523,Kuna Zoning,not_found,,
C-3,523,Kuna Zoning,not_found,,
A,523,Kuna Zoning,not_found,,
CBD,523,Kuna Zoning,not_found,,
C-2,523,Kuna Zoning,not_found,,
M-1,523,Kuna Zoning,not_found,,
M-2,523,Kuna Zoning,not_found,,
P,523,Kuna Zoning,not_found,,
SP-01,521,Boise City Zoning,resolved,SP,Specific Plan District
T-1,521,Boise City Zoning,not_found,,
SP-02,521,Boise City Zoning,resolved,SP,Specific Plan District
T-2,521,Boise City Zoning,not_found,,
SP-03,521,Boise City Zoning,resolved,SP,Specific Plan District
U,521,Boise City Zoning,resolved,MX-U|R-3,Mixed-Use: University|Residential: Urban
R-20,523,Kuna Zoning,not_found,,
RUT,523,Kuna Zoning,not_found,,
RR,523,Kuna Zoning,not_found,,
R-4,523,Kuna Zoning,not_found,,
R-12,523,Kuna Zoning,not_found,,
R1,523,Kuna Zoning,not_found,,
R-1,523,Kuna Zoning,not_found,,
R-6,523,Kuna Zoning,not_found,,
RP,523,Kuna Zoning,not_found,,
R-8,523,Kuna Zoning,not_found,,
R-5,523,Kuna Zoning,not_found,,
PUD,523,Kuna Zoning,not_found,,
R-16,523,Kuna Zoning,not_found,,
R-2,523,Kuna Zoning,not_found,,
